SEQ_NO,SCCNT_YM,ORIGIN_ID,REPRSNT_KWRD_NM,SRCHWRD_NM,SCCNT_VALUE,ORIGIN_CL_NM
267452,Aug-21,SAN_0144,뇌정산,뇌정산,15,관광명소
267647,Aug-21,KC498PP19N002028,다야수변공원,다야수변공원,15,관광명소
267745,Aug-21,KC498PP19N001897,달빛어린이공원,달빛어린이공원,15,관광명소
267869,Aug-21,KC498PP19N007002,대가미체육공원,대가미체육공원,15,관광명소
267931,Aug-21,KC495PP19N022807,대동제생태공원,대동제생태공원,15,관광명소
268131,Aug-21,KC498PP19N003908,대진교강변유원지,대진교강변유원지,15,관광명소
268490,Aug-21,KC498PP19N005842,도리미소공원,도리미소공원,15,관광명소
268661,Aug-21,KC498PP19N002975,돌다리공원,돌다리공원,15,관광명소
268786,Aug-21,KC498PP19N003950,동백가람공원,동백가람공원,15,관광명소
268850,Aug-21,KC498PP19N003310,동천자전거연습장,동천자전거연습장,15,관광명소
269098,Aug-21,KC498PP19N008018,둔촌어린이공원,둔촌어린이공원,15,관광명소
269113,Aug-21,KC498PP19N001968,둥근달어린이공원,둥근달어린이공원,15,관광명소
269222,Aug-21,KC498PP19N008412,띠앗공원,띠앗공원,15,관광명소
269299,Aug-21,KC498PP19N003833,마령체련공원,마령체련공원,15,관광명소
269535,Aug-21,KC498PP19N000710,말나눔터공원,말나눔터공원,15,관광명소
269708,Aug-21,KC498PP19N001041,먼마루어린이공원,먼마루어린이공원,15,관광명소
270009,Aug-21,KC498PP19N007625,묘향공원,묘향공원,15,관광명소
270575,Aug-21,KC498PP19N001617,반달중앙공원,반달중앙공원,15,관광명소
270810,Aug-21,KC498PP19N001085,배꽃공원,배꽃공원,15,관광명소
270867,Aug-21,KC498PP19N007727,백년광장,백년광장,15,관광명소
271871,Aug-21,KC495PP19N033649,붕어섬유원지,붕어섬유원지,15,관광명소
272038,Aug-21,KC498PP19N001484,사근공원,사근공원,15,관광명소
272177,Aug-21,KC495PP19N026359,사탄동해수욕장,사탄동해수욕장,15,관광명소
272217,Aug-21,KC498PP19N008457,산마루어린이공원,산마루어린이공원,15,관광명소
272316,Aug-21,KC498PP19N002167,삼가체육공원,삼가체육공원,15,관광명소
272483,Aug-21,KC498PP19N001141,삼전근린공원,삼전근린공원,15,관광명소
272852,Aug-21,KC498PP19N004429,새터어린이공원,새터어린이공원,15,관광명소
273132,Aug-21,KC498PP19N004217,서창2지구공원,서창2지구공원,15,관광명소
273832,Aug-21,KC498PP19N000520,소양체련공원,소양체련공원,15,관광명소
273886,Aug-21,KC498PP19N001236,속리산시비공원,속리산시비공원,15,관광명소
273901,Aug-21,KC498PP19N003563,손양원목사유적공원,손양원목사유적공원,15,관광명소
273921,Aug-21,KC498PP19N001648,솔대공원,솔대공원,15,관광명소
274104,Aug-21,KC495PP19N023153,송지호오토캠핑장해수욕장,송지호오토캠핑장해수욕장,15,관광명소
274294,Aug-21,SAN_0456,수선산,수선산,15,관광명소
274354,Aug-21,KC498PP19N006831,수운근린공원,수운근린공원,15,관광명소
274746,Aug-21,KC498PP19N002355,신사개나리공원,신사개나리공원,15,관광명소
274811,Aug-21,KC498PP19N003337,신완공원,신완공원,15,관광명소
274814,Aug-21,KC498PP19N003643,신용근린공원,신용근린공원,15,관광명소
274930,Aug-21,KC498PP19N002373,심곡공원,심곡공원,15,관광명소
274992,Aug-21,KC498PP19N002378,쌍림어린이공원,쌍림어린이공원,15,관광명소
275575,Aug-21,CULTURE_001320,양효공안맹담과정의공주묘역,양효공안맹담과정의공주묘역,15,관광명소
275958,Aug-21,SAN_0504,연점산,연점산,15,관광명소
276109,Aug-21,KC498PP19N004630,영선공원,영선공원,15,관광명소
276239,Aug-21,KC495PP19N033721,오남리팔현유원지,오남리팔현유원지,15,관광명소
276312,Aug-21,KC498PP19N003216,오목문화근린공원,오목문화근린공원,15,관광명소
276508,Aug-21,KC498PP19N006193,옥동우수저류시설,옥동우수저류시설,15,관광명소
276578,Aug-21,KC498PP19N006005,옥현공원,옥현공원,15,관광명소
276747,Aug-21,CULTURE_001391,왕온의묘,왕온의묘,15,관광명소
277222,Aug-21,SAN_0551,운교산,운교산,15,관광명소
277349,Aug-21,KC498PP19N003474,웅상생활체육공원,웅상생활체육공원,15,관광명소
277488,Aug-21,KC498PP19N005373,원지어린이공원,원지어린이공원,15,관광명소
277518,Aug-21,KC498PP19N001310,원평근린공원,원평근린공원,15,관광명소
278225,Aug-21,KC498PP19N008044,일동어린이공원,일동어린이공원,15,관광명소
278393,Aug-21,KC498PP19N005070,자연학습공원,자연학습공원,15,관광명소
278539,Aug-21,KC498PP19N002586,장릉노루조각공원,장릉노루조각공원,15,관광명소
278975,Aug-21,KC498PP19N000343,제2공원,제2공원,15,관광명소
279542,Aug-21,KC498PP19N002690,지내공원,지내공원,15,관광명소
279579,Aug-21,KC498PP19N002691,지봉골공원,지봉골공원,15,관광명소
279771,Aug-21,KC498PP19N005502,진주성공원,진주성공원,15,관광명소
279774,Aug-21,KC498PP19N002706,진주어린이공원,진주어린이공원,15,관광명소
279884,Aug-21,KC498PP19N004203,창릉천수변공원,창릉천수변공원,15,관광명소
281045,Aug-21,KC498PP19N002785,통미어린이공원,통미어린이공원,15,관광명소
281530,Aug-21,KC498PP19N003428,하동독립공원,하동독립공원,15,관광명소
281945,Aug-21,KC495PP19N033807,합천소유원지,합천소유원지,15,관광명소
282011,Aug-21,KC498PP19N000191,해바라기어린이공원,해바라기어린이공원,15,관광명소
282014,Aug-21,KC498PP19N001344,해반공원,해반공원,15,관광명소
282440,Aug-21,KC498PP19N001673,화양근린공원,화양근린공원,15,관광명소
282647,Aug-21,CULTURE_001308,황화산성,황화산성,15,관광명소
265360,Aug-21,KC498PP19N000240,고천공원,고천공원,15,관광명소
265370,Aug-21,KC498PP19N007907,고촌체육공원,고촌체육공원,15,관광명소
265478,Aug-21,KC498PP19N001797,공명선거공원,공명선거공원,15,관광명소
266146,Aug-21,KC495PP19N032323,군지폭포,군지폭포,15,관광명소
266571,Aug-21,KC498PP19N000844,기쁨어린이공원,기쁨어린이공원,15,관광명소
278562,Aug-21,SAN_0599,장병산,장병산,14,관광명소
264203,Aug-21,KC498PP19N007640,31공원,31공원,14,관광명소
265387,Aug-21,CULTURE_001292,고흥남양리산성,고흥남양리산성,14,관광명소
265421,Aug-21,SAN_0060,곤천산,곤천산,14,관광명소
265663,Aug-21,KC498PP19N008006,광릉분재공원,광릉분재공원,14,관광명소
265798,Aug-21,KC498PP19N003809,교리근린공원,교리근린공원,14,관광명소
266203,Aug-21,KC498PP19N004485,귀래생태공원,귀래생태공원,14,관광명소
266643,Aug-21,KC498PP19N005531,김서공원,김서공원,14,관광명소
267211,Aug-21,KC498PP19N002957,내정어린이공원,내정어린이공원,14,관광명소
267481,Aug-21,KC498PP19N000231,느타리공원,느타리공원,14,관광명소
267494,Aug-21,KC498PP19N004985,느티어린이공원,느티어린이공원,14,관광명소
267681,Aug-21,KC498PP19N000711,단오공원,단오공원,14,관광명소
268199,Aug-21,KC498PP19N003288,대현공원,대현공원,14,관광명소
268318,Aug-21,KC498PP19N005358,덕암공원,덕암공원,14,관광명소
268399,Aug-21,KC498PP19N005304,덜레기공원,덜레기공원,14,관광명소
268421,Aug-21,KC498PP19N006742,도곡목련공원,도곡목련공원,14,관광명소
268498,Aug-21,KC498PP19N008064,도림개휴양지,도림개휴양지,14,관광명소
268752,Aug-21,KC498PP19N000038,동림유적근린공원,동림유적근린공원,14,관광명소
268831,Aug-21,KC498PP19N001955,동신어린이공원,동신어린이공원,14,관광명소
268870,Aug-21,KC498PP19N004501,동탄1호어린이공원,동탄1호어린이공원,14,관광명소
269138,Aug-21,KC498PP19N001011,들마을공원,들마을공원,14,관광명소
269315,Aug-21,KC498PP19N001977,마리공원,마리공원,14,관광명소
269547,Aug-21,KC498PP19N004565,맑은뜰근린공원,맑은뜰근린공원,14,관광명소
269676,Aug-21,KC498PP19N003622,맨드라미공원,맨드라미공원,14,관광명소
269712,Aug-21,KC498PP19N004192,메아리공원,메아리공원,14,관광명소
269799,Aug-21,KC498PP19N001046,명수어린이공원,명수어린이공원,14,관광명소
270034,Aug-21,KC498PP19N001057,무둔실공원,무둔실공원,14,관광명소
270115,Aug-21,KC495PP19N032407,무풍폭포,무풍폭포,14,관광명소
270402,Aug-21,KC495PP19N020442,미아동해변,미아동해변,14,관광명소
270529,Aug-21,KC498PP19N006837,바탕골공원,바탕골공원,14,관광명소
270635,Aug-21,KC498PP19N001716,반월어린이공원,반월어린이공원,14,관광명소
270723,Aug-21,CULTURE_001214,방동리고구려고분,방동리고구려고분,14,관광명소
271055,Aug-21,KC498PP19N000172,백조해양공원,백조해양공원,14,관광명소
271141,Aug-21,KC498PP19N005096,벌말체육공원,벌말체육공원,14,관광명소
271485,Aug-21,KC498PP19N000215,봉선공원,봉선공원,14,관광명소
271821,Aug-21,CULTURE_001227,불국사금동비로자나불좌상,불국사금동비로자나불좌상,14,관광명소
272272,Aug-21,KC498PP19N006566,산장공원,산장공원,14,관광명소
272426,Aug-21,KC498PP19N003880,삼산동수목학습원,삼산동수목학습원,14,관광명소
272428,Aug-21,KC495PP19N013510,삼산장천,삼산장천,14,관광명소
272577,Aug-21,KC498PP19N003324,상남생활체육공원,상남생활체육공원,14,관광명소
272830,Aug-21,KC498PP19N007663,새재미공원,새재미공원,14,관광명소
272895,Aug-21,KC498PP19N001169,샛마을공원,샛마을공원,14,관광명소
273465,Aug-21,KC498PP19N003424,설악생활체육공원,설악생활체육공원,14,관광명소
273577,Aug-21,KC498PP19N002263,성삼어린이공원,성삼어린이공원,14,관광명소
273626,Aug-21,CULTURE_001329,성치산성,성치산성,14,관광명소
273950,Aug-21,KC495PP19N019007,솔북이에듀파크,솔북이에듀파크,14,관광명소
274045,Aug-21,KC498PP19N004478,송방공원,송방공원,14,관광명소
274095,Aug-21,KC498PP19N002305,송죽어린이공원,송죽어린이공원,14,관광명소
274285,Aug-21,KC498PP19N006687,수산체육공원,수산체육공원,14,관광명소
274894,Aug-21,KC498PP19N006939,신화어린이공원,신화어린이공원,14,관광명소
275059,Aug-21,KC498PP19N007715,아랫말어린이공원,아랫말어린이공원,14,관광명소
275178,Aug-21,KC498PP19N001672,안동2지구공원,안동2지구공원,14,관광명소
275330,Aug-21,KC498PP19N000022,알천체육공원,알천체육공원,14,관광명소
275341,Aug-21,KC498PP19N003650,암사둔치생태공원,암사둔치생태공원,14,관광명소
275816,Aug-21,KC498PP19N004150,역북소공원,역북소공원,14,관광명소
276167,Aug-21,KC495PP19N020279,영천레포츠,영천레포츠,14,관광명소
276509,Aug-21,KC498PP19N003604,옥련쉼터,옥련쉼터,14,관광명소
276636,Aug-21,KC498PP19N003945,옹달샘공원,옹달샘공원,14,관광명소
276921,Aug-21,KC498PP19N001290,용봉중앙어린이공원,용봉중앙어린이공원,14,관광명소
277548,Aug-21,KC495PP19N020430,월곶에코피아워터파크,월곶에코피아워터파크,14,관광명소
277685,Aug-21,KC498PP19N002540,월하공원,월하공원,14,관광명소
277833,Aug-21,KC498PP19N003729,윤산생태숲,윤산생태숲,14,관광명소
277923,Aug-21,KC498PP19N000467,은하공원,은하공원,14,관광명소
277952,Aug-21,KC498PP19N002558,음성체육공원,음성체육공원,14,관광명소
277978,Aug-21,KC498PP19N005707,응암어린이공원,응암어린이공원,14,관광명소
278072,Aug-21,KC498PP19N007823,이삭어린이공원,이삭어린이공원,14,관광명소
278242,Aug-21,KC498PP19N003842,일산기찻길공원,일산기찻길공원,14,관광명소
278324,Aug-21,KC498PP19N002574,임진어린이공원,임진어린이공원,14,관광명소
278458,Aug-21,KC495PP19N014456,잠룡폭포,잠룡폭포,14,관광명소
278757,Aug-21,KC495PP19N023209,잭슨나인스스노우파크,잭슨나인스스노우파크,14,관광명소
278805,Aug-21,KC498PP19N001380,전원공원,전원공원,14,관광명소
278850,Aug-21,KC498PP19N007744,점섬공원,점섬공원,14,관광명소
278973,Aug-21,KC495PP19N014458,제1폭포,제1폭포,14,관광명소
279356,Aug-21,KC498PP19N007993,중구민체력단련장,중구민체력단련장,14,관광명소
279540,Aug-21,KC498PP19N004261,지남공원,지남공원,14,관광명소
279608,Aug-21,KC498PP19N002694,지석어린이공원,지석어린이공원,14,관광명소
279828,Aug-21,SAN_0657,질운산,질운산,14,관광명소
279830,Aug-21,CULTURE_001404,질현성,질현성,14,관광명소
280073,Aug-21,KC498PP19N004712,천일공원,천일공원,14,관광명소
280292,Aug-21,KC498PP19N002735,청룡근린공원,청룡근린공원,14,관광명소
280867,Aug-21,CULTURE_001208,탑리5층석탑,탑리5층석탑,14,관광명소
280892,Aug-21,KC498PP19N002773,태봉어린이공원,태봉어린이공원,14,관광명소
281207,Aug-21,KC498PP19N004931,평내1호공원,평내1호공원,14,관광명소
281295,Aug-21,KC498PP19N004902,포수동어린이공원,포수동어린이공원,14,관광명소
281383,Aug-21,KC498PP19N007316,풍림공원,풍림공원,14,관광명소
281612,Aug-21,KC498PP19N002834,학골어린이공원,학골어린이공원,14,관광명소
281625,Aug-21,KC498PP19N008488,학마을공원,학마을공원,14,관광명소
281699,Aug-21,KC498PP19N003112,한길찬공원,한길찬공원,14,관광명소
281881,Aug-21,KC498PP19N004059,함덕1호어린이공원,함덕1호어린이공원,14,관광명소
282131,Aug-21,KC498PP19N003797,향양리체육공원,향양리체육공원,14,관광명소
282254,Aug-21,KC498PP19N000965,호미걸이공원,호미걸이공원,14,관광명소
282330,Aug-21,CULTURE_001365,홍성장곡산성,홍성장곡산성,14,관광명소
282352,Aug-21,KC498PP19N003427,홍티문화공원,홍티문화공원,14,관광명소
282380,Aug-21,KC495PP19N032715,화랑폭포,화랑폭포,14,관광명소
282467,Aug-21,KC498PP19N003124,화장실문화공원,화장실문화공원,14,관광명소
282547,Aug-21,KC498PP19N002905,황금어린이공원,황금어린이공원,14,관광명소
282578,Aug-21,KC498PP19N001311,황방공원,황방공원,14,관광명소
282708,Aug-21,KC498PP19N002915,효자어린이공원,효자어린이공원,14,관광명소
282791,Aug-21,CULTURE_001378,흑응산성,흑응산성,14,관광명소
282836,Aug-21,KC498PP19N008238,희망동산,희망동산,14,관광명소
264641,Aug-21,KC498PP19N003315,강남그린웨이,강남그린웨이,14,관광명소
265082,Aug-21,KC498PP19N006735,경주생활체육공원,경주생활체육공원,14,관광명소
265197,Aug-21,KC498PP19N006670,고덕체육공원,고덕체육공원,14,관광명소
265241,Aug-21,KC498PP19N001781,고리울가로공원,고리울가로공원,14,관광명소
266028,Aug-21,KC498PP19N003422,구월공원,구월공원,14,관광명소
266599,Aug-21,KC498PP19N003489,기후변화테마공원,기후변화테마공원,14,관광명소
266705,Aug-21,KC495PP19N020420,꼿치해변,꼿치해변,14,관광명소
266717,Aug-21,KC498PP19N001842,꽃님어린이공원,꽃님어린이공원,14,관광명소
264388,Aug-21,KC498PP19N004078,가온누리공원,가온누리공원,14,관광명소
264439,Aug-21,KC498PP19N005782,가평근린공원,가평근린공원,13,관광명소
264741,Aug-21,KC498PP19N000052,강천체육공원,강천체육공원,13,관광명소
264884,Aug-21,SAN_0034,거열산,거열산,13,관광명소
265273,Aug-21,KC498PP19N006746,고산체육공원,고산체육공원,13,관광명소
266775,Aug-21,KC498PP19N000614,꿈마을공원,꿈마을공원,13,관광명소
266939,Aug-21,KC498PP19N002955,남동공원,남동공원,13,관광명소
267086,Aug-21,KC495PP19N014563,남천유원지,남천유원지,13,관광명소
267475,Aug-21,KC498PP19N006680,느리울공원,느리울공원,13,관광명소
267638,Aug-21,KC498PP19N003313,다산지구공원,다산지구공원,13,관광명소
267644,Aug-21,KC498PP19N001891,다솔어린이공원,다솔어린이공원,13,관광명소
268184,Aug-21,KC498PP19N001916,대통령공원,대통령공원,13,관광명소
268219,Aug-21,KC498PP19N007567,대화체육공원,대화체육공원,13,관광명소
268363,Aug-21,KC495PP19N002261,덕촌리계곡,덕촌리계곡,13,관광명소
268544,Aug-21,KC498PP19N003874,도시숲남장달산림공원,도시숲남장달산림공원,13,관광명소
268829,Aug-21,KC498PP19N005251,동서공원,동서공원,13,관광명소
269427,Aug-21,KC495PP19N032384,막동계곡폭포,막동계곡폭포,13,관광명소
269516,Aug-21,KC498PP19N002982,만촌공원,만촌공원,13,관광명소
269870,Aug-21,KC495PP19N020406,모래개해변,모래개해변,13,관광명소
269918,Aug-21,KC498PP19N006847,목계솔밭공원,목계솔밭공원,13,관광명소
270036,Aug-21,KC498PP19N007776,무들공원,무들공원,13,관광명소
270254,Aug-21,KC498PP19N003601,문화어린이공원,문화어린이공원,13,관광명소
270296,Aug-21,KC498PP19N002032,물빛문화공원,물빛문화공원,13,관광명소
270569,Aug-21,KC498PP19N002052,반달근린공원,반달근린공원,13,관광명소
270642,Aug-21,KC498PP19N000387,반포근린공원,반포근린공원,13,관광명소
270681,Aug-21,KC498PP19N001511,밤골근린공원,밤골근린공원,13,관광명소
270771,Aug-21,KC498PP19N006845,방죽골공원,방죽골공원,13,관광명소
271369,Aug-21,KC498PP19N002103,보현사납골공원,보현사납골공원,13,관광명소
271396,Aug-21,KC498PP19N008097,복용공원,복용공원,13,관광명소
271613,Aug-21,KC498PP19N004088,부론문화체육공원,부론문화체육공원,13,관광명소
271790,Aug-21,KC495PP19N014047,분옥폭포,분옥폭포,13,관광명소
271818,Aug-21,KC498PP19N002135,불광어린이공원,불광어린이공원,13,관광명소
272012,Aug-21,KC498PP19N002147,뽕밭어린이공원,뽕밭어린이공원,13,관광명소
272245,Aug-21,KC498PP19N002158,산성어린이공원,산성어린이공원,13,관광명소
272324,Aug-21,KC498PP19N002168,삼각소공원,삼각소공원,13,관광명소
272999,Aug-21,KC498PP19N005388,서린공원,서린공원,13,관광명소
273038,Aug-21,CULTURE_001358,서생포만호진성,서생포만호진성,13,관광명소
273066,Aug-21,KC498PP19N002238,서운노송공원,서운노송공원,13,관광명소
273159,Aug-21,KC498PP19N001722,서탄체육공원,서탄체육공원,13,관광명소
273364,Aug-21,KC495PP19N016247,선시골계곡,선시골계곡,13,관광명소
273422,Aug-21,KC498PP19N001184,선주리들공원,선주리들공원,13,관광명소
273650,Aug-21,KC498PP19N002269,세관공원,세관공원,13,관광명소
273655,Aug-21,KC498PP19N004299,세량제생태공원,세량제생태공원,13,관광명소
273702,Aug-21,KC498PP19N005519,소곡공원,소곡공원,13,관광명소
273754,Aug-21,KC498PP19N001587,소들공원,소들공원,13,관광명소
273805,Aug-21,KC498PP19N000339,소방공원,소방공원,13,관광명소
273845,Aug-21,KC498PP19N004940,소원공원,소원공원,13,관광명소
274268,Aug-21,KC498PP19N006526,수밋들공원,수밋들공원,13,관광명소
274523,Aug-21,KC498PP19N000729,스무숲공원,스무숲공원,13,관광명소
274540,Aug-21,KC498PP19N003050,슬기공원,슬기공원,13,관광명소
274618,Aug-21,KC498PP19N003445,시와숲길공원,시와숲길공원,13,관광명소
274755,Aug-21,KC498PP19N004165,신사무궁화공원,신사무궁화공원,13,관광명소
274779,Aug-21,KC495PP19N020388,신성해수욕장,신성해수욕장,13,관광명소
274786,Aug-21,KC498PP19N000507,신송공원,신송공원,13,관광명소
274855,Aug-21,KC498PP19N000450,신창가족공원,신창가족공원,13,관광명소
274864,Aug-21,KC498PP19N002365,신천어린이공원,신천어린이공원,13,관광명소
275031,Aug-21,KC498PP19N002381,쑥고개어린이공원,쑥고개어린이공원,13,관광명소
275319,Aug-21,KC495PP19N032534,안흥폭포,안흥폭포,13,관광명소
275956,Aug-21,KC498PP19N002439,연일근린공원,연일근린공원,13,관광명소
275961,Aug-21,KC498PP19N002440,연제공원,연제공원,13,관광명소
276339,Aug-21,KC498PP19N002465,오봉산어린이공원,오봉산어린이공원,13,관광명소
276533,Aug-21,SAN_0530,옥석산,옥석산,13,관광명소
276629,Aug-21,KC498PP19N002478,옹기공원,옹기공원,13,관광명소
276651,Aug-21,KC498PP19N006774,옹정소공원,옹정소공원,13,관광명소
277011,Aug-21,KC498PP19N001293,용재공원,용재공원,13,관광명소
277341,Aug-21,KC498PP19N006034,웃터골공원,웃터골공원,13,관광명소
277398,Aug-21,KC498PP19N003070,원골어린이공원,원골어린이공원,13,관광명소
277427,Aug-21,KC495PP19N032610,원등사계곡,원등사계곡,13,관광명소
277494,Aug-21,KC498PP19N008305,원천체육공원,원천체육공원,13,관광명소
277569,Aug-21,KC498PP19N007815,월드컵공원노을공원,월드컵공원노을공원,13,관광명소
277720,Aug-21,KC498PP19N001320,윗소사공원,윗소사공원,13,관광명소
278060,Aug-21,KC498PP19N007064,이물재공원,이물재공원,13,관광명소
278231,Aug-21,KC498PP19N005862,일로공원,일로공원,13,관광명소
278309,Aug-21,KC498PP19N001695,임오체육공원,임오체육공원,13,관광명소
278797,Aug-21,KC498PP19N002623,전곡어린이공원,전곡어린이공원,13,관광명소
279363,Aug-21,KC498PP19N002677,중대어린이공원,중대어린이공원,13,관광명소
279574,Aug-21,CULTURE_001348,지마왕릉,지마왕릉,13,관광명소
279618,Aug-21,KC498PP19N008428,지시제생태공원,지시제생태공원,13,관광명소
279725,Aug-21,SAN_0656,진락산,진락산,13,관광명소
279799,Aug-21,KC498PP19N003930,진하든솔공원,진하든솔공원,13,관광명소
279835,Aug-21,KC498PP19N004209,짚풀공원,짚풀공원,13,관광명소
279857,Aug-21,KC498PP19N003092,참새암공원,참새암공원,13,관광명소
279887,Aug-21,KC498PP19N003674,창리공원,창리공원,13,관광명소
280238,Aug-21,KC498PP19N002732,청능공원,청능공원,13,관광명소
280324,Aug-21,KC498PP19N001095,청소년공원,청소년공원,13,관광명소
280344,Aug-21,KC495PP19N015520,청송주왕산관광지,청송주왕산관광지,13,관광명소
280732,Aug-21,KC498PP19N004695,칸나공원,칸나공원,13,관광명소
281205,Aug-21,SAN_0727,편전산,편전산,13,관광명소
281453,Aug-21,KC495PP19N032704,하계폭포,하계폭포,13,관광명소
281633,Aug-21,KC498PP19N003110,학산어린이공원,학산어린이공원,13,관광명소
281717,Aug-21,KC498PP19N002843,한두평공원,한두평공원,13,관광명소
281809,Aug-21,KC495PP19N032707,한신지계곡,한신지계곡,13,관광명소
281855,Aug-21,KC498PP19N000324,한재소공원,한재소공원,13,관광명소
281978,Aug-21,KC498PP19N004129,해님공원,해님공원,13,관광명소
282061,Aug-21,KC498PP19N004954,해오름어린이공원,해오름어린이공원,13,관광명소
282103,Aug-21,KC498PP19N005053,행복근린공원,행복근린공원,13,관광명소
282107,Aug-21,KC498PP19N003121,행운어린이공원,행운어린이공원,13,관광명소
282288,Aug-21,KC495PP19N026400,홀뫼해수욕장,홀뫼해수욕장,13,관광명소
282302,Aug-21,KC498PP19N002889,홍도어린이공원,홍도어린이공원,13,관광명소
282498,Aug-21,KC498PP19N002902,화현공원,화현공원,13,관광명소
282604,Aug-21,KC498PP19N003740,황소별자리어린이공원,황소별자리어린이공원,13,관광명소
282670,Aug-21,KC498PP19N008528,횡성레포츠공원,횡성레포츠공원,13,관광명소
282809,Aug-21,KC498PP19N004883,흥부공원,흥부공원,13,관광명소
264300,Aug-21,KC498PP19N000041,가리왕산국립공원,가리왕산국립공원,13,관광명소
264303,Aug-21,KC498PP19N008282,가림근린공원,가림근린공원,13,관광명소
264653,Aug-21,KC498PP19N001757,강동어린이공원,강동어린이공원,13,관광명소
264822,Aug-21,KC498PP19N006177,개포까치공원,개포까치공원,13,관광명소
265443,Aug-21,KC498PP19N001793,곰돌이어린이공원,곰돌이어린이공원,13,관광명소
266019,Aug-21,KC498PP19N001180,구영선사공원,구영선사공원,13,관광명소
266128,Aug-21,KC498PP19N003892,군서희망공원,군서희망공원,13,관광명소
266301,Aug-21,KC498PP19N007888,금광소공원,금광소공원,13,관광명소
266303,Aug-21,KC498PP19N004031,금구1어린이공원,금구1어린이공원,13,관광명소
266713,Aug-21,KC498PP19N003280,꽃내음공원,꽃내음공원,13,관광명소
267230,Aug-21,KC498PP19N001871,냉산레포츠공원,냉산레포츠공원,13,관광명소
267244,Aug-21,KC498PP19N001872,냉천유적공원,냉천유적공원,13,관광명소
267273,Aug-21,KC498PP19N003583,노고산동체육공원,노고산동체육공원,13,관광명소
271318,Aug-21,SAN_0326,보두산,보두산,12,관광명소
264572,Aug-21,CULTURE_001265,갈현성,갈현성,12,관광명소
264890,Aug-21,KC498PP19N008432,거열산성군립공원,거열산성군립공원,12,관광명소
264962,Aug-21,KC498PP19N003607,검바골공원,검바골공원,12,관광명소
265412,Aug-21,KC498PP19N006639,곤지암도시공원,곤지암도시공원,12,관광명소
265553,Aug-21,KC498PP19N000792,관말공원,관말공원,12,관광명소
265972,Aug-21,KC498PP19N004118,구봉산만남의광장,구봉산만남의광장,12,관광명소
266235,Aug-21,KC498PP19N006416,근린체육공원,근린체육공원,12,관광명소
267074,Aug-21,KC498PP19N008302,남진공원,남진공원,12,관광명소
267385,Aug-21,KC498PP19N005117,논골새싹공원,논골새싹공원,12,관광명소
267431,Aug-21,KC498PP19N002961,농성어린이공원,농성어린이공원,12,관광명소
267602,Aug-21,SAN_0147,다랑산,다랑산,12,관광명소
267605,Aug-21,KC498PP19N000416,다리목근린공원,다리목근린공원,12,관광명소
267684,Aug-21,KC498PP19N000478,단오어린이공원,단오어린이공원,12,관광명소
267725,Aug-21,KC498PP19N003331,달맞이어울마당,달맞이어울마당,12,관광명소
267787,Aug-21,KC498PP19N001900,답동소공원,답동소공원,12,관광명소
267900,Aug-21,KC498PP19N003728,대구선아양공원,대구선아양공원,12,관광명소
268167,Aug-21,KC498PP19N005624,대치공원,대치공원,12,관광명소
268205,Aug-21,KC498PP19N001693,대호목조각공원,대호목조각공원,12,관광명소
268343,Aug-21,KC498PP19N004967,덕정소공원,덕정소공원,12,관광명소
268404,Aug-21,KC498PP19N000436,도계공원,도계공원,12,관광명소
268478,Aug-21,KC495PP19N033603,도락산유원지,도락산유원지,12,관광명소
268631,Aug-21,KC498PP19N001943,독산동마을공원,독산동마을공원,12,관광명소
269155,Aug-21,KC498PP19N007604,등나무공원,등나무공원,12,관광명소
269172,Aug-21,KC498PP19N007084,등서공원,등서공원,12,관광명소
269244,Aug-21,KC498PP19N001975,로타리공원,로타리공원,12,관광명소
269247,Aug-21,KC498PP19N000668,롯데백화점하늘공원,롯데백화점하늘공원,12,관광명소
269310,Aug-21,SAN_0210,마룡산,마룡산,12,관광명소
269507,Aug-21,KC498PP19N008259,만월어린이공원,만월어린이공원,12,관광명소
269633,Aug-21,KC498PP19N006961,매봉재공원,매봉재공원,12,관광명소
269647,Aug-21,KC498PP19N000829,매천근린공원,매천근린공원,12,관광명소
269904,Aug-21,CULTURE_001226,모전오층석탑,모전오층석탑,12,관광명소
270138,Aug-21,KC498PP19N007464,묵동공원,묵동공원,12,관광명소
270185,Aug-21,KC498PP19N004729,문성공원,문성공원,12,관광명소
270347,Aug-21,KC498PP19N007528,미도어린이공원,미도어린이공원,12,관광명소
271148,Aug-21,KC498PP19N002087,벌터어린이공원,벌터어린이공원,12,관광명소
271210,Aug-21,SAN_0316,벽암산,벽암산,12,관광명소
271297,Aug-21,KC498PP19N007285,볕우물공원,볕우물공원,12,관광명소
271320,Aug-21,KC498PP19N003000,보등골어린이공원,보등골어린이공원,12,관광명소
271429,Aug-21,KC498PP19N000225,봉곡중앙어린이공원,봉곡중앙어린이공원,12,관광명소
271437,Aug-21,KC498PP19N005187,봉남공원,봉남공원,12,관광명소
271482,Aug-21,KC498PP19N003651,봉산어린이공원,봉산어린이공원,12,관광명소
271668,Aug-21,KC498PP19N003009,부여효공원,부여효공원,12,관광명소
271809,Aug-21,KC498PP19N003013,불곡산어린이공원,불곡산어린이공원,12,관광명소
272098,Aug-21,KC498PP19N006322,사미공원,사미공원,12,관광명소
