SEQ_NO,SCCNT_YM,ORIGIN_ID,REPRSNT_KWRD_NM,SRCHWRD_NM,SCCNT_VALUE,ORIGIN_CL_NM
243549,Jun-21,KC498PP19N002147,뽕밭어린이공원,뽕밭어린이공원,15,관광명소
245099,Jun-21,KC498PP19N007663,새재미공원,새재미공원,15,관광명소
245213,Jun-21,KC498PP19N002223,샛강어린이공원,샛강어린이공원,15,관광명소
245276,Jun-21,KC498PP19N006644,생연근린공원,생연근린공원,15,관광명소
245523,Jun-21,KC498PP19N007275,서석면체육공원,서석면체육공원,15,관광명소
245889,Jun-21,KC498PP19N002243,석바위소공원,석바위소공원,15,관광명소
246580,Jun-21,KC498PP19N003783,성암근린공원,성암근린공원,15,관광명소
247216,Jun-21,KC498PP19N000739,솔모루공원,솔모루공원,15,관광명소
247537,Jun-21,KC498PP19N008465,송지호공원,송지호공원,15,관광명소
247912,Jun-21,SAN_0456,수선산,수선산,15,관광명소
248903,Jun-21,KC498PP19N003643,신용근린공원,신용근린공원,15,관광명소
250084,Jun-21,KC498PP19N003926,약산공원,약산공원,15,관광명소
250253,Jun-21,KC498PP19N006362,양지1공원,양지1공원,15,관광명소
250949,Jun-21,KC498PP19N007438,연못공원,연못공원,15,관광명소
251146,Jun-21,KC498PP19N004311,연호체육공원,연호체육공원,15,관광명소
251340,Jun-21,KC498PP19N006775,영산공원,영산공원,15,관광명소
251984,Jun-21,KC498PP19N006218,오천냉천수변공원,오천냉천수변공원,15,관광명소
252675,Jun-21,KC495PP19N002778,용계천계곡,용계천계곡,15,관광명소
252740,Jun-21,KC498PP19N003877,용담체련공원,용담체련공원,15,관광명소
254907,Jun-21,KC495PP19N023974,의림파크랜드,의림파크랜드,15,관광명소
254985,Jun-21,KC495PP19N026302,이금포해수욕장,이금포해수욕장,15,관광명소
255068,Jun-21,KC498PP19N001342,이수흥공원,이수흥공원,15,관광명소
256708,Jun-21,CULTURE_001305,정안산성,정안산성,15,관광명소
257904,Jun-21,KC495PP19N020016,지구촌종합레저타운,지구촌종합레저타운,15,관광명소
257907,Jun-21,KC498PP19N004261,지남공원,지남공원,15,관광명소
258268,Jun-21,KC495PP19N013845,진리해수욕장,진리해수욕장,15,관광명소
258289,Jun-21,KC498PP19N008075,진부면체육공원,진부면체육공원,15,관광명소
258437,Jun-21,KC498PP19N004209,짚풀공원,짚풀공원,15,관광명소
258530,Jun-21,KC498PP19N004203,창릉천수변공원,창릉천수변공원,15,관광명소
258539,Jun-21,KC498PP19N002714,창리어린이공원,창리어린이공원,15,관광명소
258965,Jun-21,KC498PP19N007013,천천3공원,천천3공원,15,관광명소
259074,Jun-21,KC498PP19N002729,철산어린이공원,철산어린이공원,15,관광명소
259467,Jun-21,KC498PP19N001443,청운체육공원,청운체육공원,15,관광명소
260703,Jun-21,KC495PP19N008037,통개해수욕장,통개해수욕장,15,관광명소
260885,Jun-21,KC498PP19N002792,판교역사공원,판교역사공원,15,관광명소
261186,Jun-21,KC498PP19N006062,평화소공원,평화소공원,15,관광명소
261723,Jun-21,KC498PP19N001531,하북체육공원,하북체육공원,15,관광명소
261906,Jun-21,KC495PP19N033804,학촌유원지,학촌유원지,15,관광명소
262464,Jun-21,KC498PP19N004007,합천호국공원,합천호국공원,15,관광명소
262675,Jun-21,KC498PP19N004954,해오름어린이공원,해오름어린이공원,15,관광명소
262913,Jun-21,KC498PP19N002875,현진공원,현진공원,15,관광명소
263709,Jun-21,KC498PP19N001455,황산어린이공원,황산어린이공원,15,관광명소
264071,Jun-21,CULTURE_001378,흑응산성,흑응산성,15,관광명소
228908,Jun-21,KC498PP19N004561,가락뜰근린공원,가락뜰근린공원,14,관광명소
230015,Jun-21,KC495PP19N013462,거림내유원지,거림내유원지,14,관광명소
230114,Jun-21,KC495PP19N026133,거진11리해수욕장,거진11리해수욕장,14,관광명소
230117,Jun-21,KC498PP19N008516,거진등대공원,거진등대공원,14,관광명소
230461,Jun-21,KC498PP19N000623,경천생활체육공원,경천생활체육공원,14,관광명소
230799,Jun-21,KC498PP19N005413,고산어린이공원,고산어린이공원,14,관광명소
230974,Jun-21,KC498PP19N001789,고촌제1근린공원,고촌제1근린공원,14,관광명소
231010,Jun-21,CULTURE_001292,고흥남양리산성,고흥남양리산성,14,관광명소
231078,Jun-21,SAN_0060,곤천산,곤천산,14,관광명소
231462,Jun-21,KC498PP19N003420,광교저수지쉼터,광교저수지쉼터,14,관광명소
232387,Jun-21,SAN_0093,국지산,국지산,14,관광명소
234456,Jun-21,KC498PP19N002957,내정어린이공원,내정어린이공원,14,관광명소
234563,Jun-21,KC495PP19N032345,노고단계곡,노고단계곡,14,관광명소
234726,Jun-21,KC495PP19N015915,노적해변,노적해변,14,관광명소
235443,Jun-21,KC498PP19N003331,달맞이어울마당,달맞이어울마당,14,관광명소
236611,Jun-21,KC498PP19N004967,덕정소공원,덕정소공원,14,관광명소
237210,Jun-21,KC498PP19N002975,돌다리공원,돌다리공원,14,관광명소
237395,Jun-21,KC498PP19N007520,동막공원,동막공원,14,관광명소
237523,Jun-21,KC498PP19N001955,동신어린이공원,동신어린이공원,14,관광명소
237602,Jun-21,KC498PP19N004501,동탄1호어린이공원,동탄1호어린이공원,14,관광명소
237788,Jun-21,KC498PP19N005302,두루봉공원,두루봉공원,14,관광명소
237826,Jun-21,CULTURE_001466,두릉산성,두릉산성,14,관광명소
237885,Jun-21,KC498PP19N002979,두밀공원,두밀공원,14,관광명소
237898,Jun-21,CULTURE_001196,두산동고분군,두산동고분군,14,관광명소
238286,Jun-21,KC495PP19N013767,라스베가스매직쇼,라스베가스매직쇼,14,관광명소
238493,Jun-21,CULTURE_001491,마산동산성,마산동산성,14,관광명소
239606,Jun-21,KC498PP19N002986,목동어린이공원,목동어린이공원,14,관광명소
239744,Jun-21,KC495PP19N033629,묘적계곡유원지,묘적계곡유원지,14,관광명소
239808,Jun-21,KC498PP19N007776,무들공원,무들공원,14,관광명소
239849,Jun-21,KC498PP19N002016,무릉소공원,무릉소공원,14,관광명소
240418,Jun-21,KC498PP19N002036,미래어린이공원,미래어린이공원,14,관광명소
240825,Jun-21,KC498PP19N001617,반달중앙공원,반달중앙공원,14,관광명소
241041,Jun-21,KC498PP19N005468,밤나무공원,밤나무공원,14,관광명소
241101,Jun-21,CULTURE_001214,방동리고구려고분,방동리고구려고분,14,관광명소
241610,Jun-21,KC495PP19N025986,백암산랜드,백암산랜드,14,관광명소
241919,Jun-21,KC498PP19N006360,범물공원,범물공원,14,관광명소
242430,Jun-21,KC498PP19N000225,봉곡중앙어린이공원,봉곡중앙어린이공원,14,관광명소
242617,Jun-21,KC498PP19N003374,봉우재마을마당,봉우재마을마당,14,관광명소
242871,Jun-21,KC498PP19N003008,부양공원,부양공원,14,관광명소
242990,Jun-21,KC498PP19N008179,북부생태공원,북부생태공원,14,관광명소
244296,Jun-21,SAN_0400,삼비산,삼비산,14,관광명소
244872,Jun-21,KC498PP19N002195,상인체육공원,상인체육공원,14,관광명소
244951,Jun-21,KC498PP19N005203,새뜰근린공원,새뜰근린공원,14,관광명소
245162,Jun-21,KC495PP19N008048,샘골유원지,샘골유원지,14,관광명소
245255,Jun-21,KC498PP19N006036,생금공원,생금공원,14,관광명소
245739,Jun-21,KC498PP19N005985,서충주신도시생활체육공원,서충주신도시생활체육공원,14,관광명소
245937,Jun-21,KC498PP19N003305,석장리조각공원,석장리조각공원,14,관광명소
246116,Jun-21,KC498PP19N001181,선사유적지공원,선사유적지공원,14,관광명소
246149,Jun-21,KC498PP19N002253,선암어린이공원,선암어린이공원,14,관광명소
246590,Jun-21,KC498PP19N005618,성원공원,성원공원,14,관광명소
246717,Jun-21,KC498PP19N000722,세실공원,세실공원,14,관광명소
246718,Jun-21,KC495PP19N001515,세심폭포,세심폭포,14,관광명소
247074,Jun-21,KC498PP19N003041,소정어린이공원,소정어린이공원,14,관광명소
247432,Jun-21,KC498PP19N001211,송림어린이공원,송림어린이공원,14,관광명소
247524,Jun-21,KC498PP19N002304,송죽소공원,송죽소공원,14,관광명소
247834,Jun-21,KC495PP19N015814,수림타운,수림타운,14,관광명소
248132,Jun-21,KC498PP19N005289,수천이들공원,수천이들공원,14,관광명소
248306,Jun-21,KC498PP19N002331,숲안어린이공원,숲안어린이공원,14,관광명소
248855,Jun-21,KC498PP19N000506,신시광장,신시광장,14,관광명소
249301,Jun-21,KC498PP19N001552,쑥공원,쑥공원,14,관광명소
249526,Jun-21,KC498PP19N003990,악양생활체육공원,악양생활체육공원,14,관광명소
250048,Jun-21,KC498PP19N001570,야시곡공원,야시곡공원,14,관광명소
250392,Jun-21,KC498PP19N003358,어름수변공원,어름수변공원,14,관광명소
250460,Jun-21,KC498PP19N002421,어우름공원,어우름공원,14,관광명소
250467,Jun-21,KC498PP19N003852,어울근린공원,어울근린공원,14,관광명소
250867,Jun-21,KC498PP19N001509,역삼은행나무공원,역삼은행나무공원,14,관광명소
251077,Jun-21,KC498PP19N002439,연일근린공원,연일근린공원,14,관광명소
251603,Jun-21,KC498PP19N005965,오금동유아숲체험원,오금동유아숲체험원,14,관광명소
251749,Jun-21,KC498PP19N003216,오목문화근린공원,오목문화근린공원,14,관광명소
251811,Jun-21,KC498PP19N000532,오봉어린이공원,오봉어린이공원,14,관광명소
252140,Jun-21,KC498PP19N006193,옥동우수저류시설,옥동우수저류시설,14,관광명소
252480,Jun-21,KC498PP19N000330,완도체육공원,완도체육공원,14,관광명소
252519,Jun-21,KC498PP19N003137,왕골근린공원,왕골근린공원,14,관광명소
252587,Jun-21,CULTURE_001391,왕온의묘,왕온의묘,14,관광명소
252764,Jun-21,KC498PP19N001289,용동공원,용동공원,14,관광명소
252884,Jun-21,KC495PP19N014988,용바위유원지,용바위유원지,14,관광명소
253180,Jun-21,KC495PP19N032604,용탕폭포,용탕폭포,14,관광명소
253259,Jun-21,KC498PP19N005392,용흥어린이공원,용흥어린이공원,14,관광명소
253881,Jun-21,KC498PP19N002530,원비래공원,원비래공원,14,관광명소
253972,Jun-21,KC498PP19N004711,원터공원,원터공원,14,관광명소
254161,Jun-21,KC498PP19N001313,월봉공원,월봉공원,14,관광명소
254819,Jun-21,KC498PP19N002557,음골어린이공원,음골어린이공원,14,관광명소
254984,Jun-21,KC498PP19N000168,이곡정자공원,이곡정자공원,14,관광명소
255417,Jun-21,KC498PP19N008255,일신놀이공원,일신놀이공원,14,관광명소
255924,Jun-21,KC498PP19N007665,장독골공원,장독골공원,14,관광명소
256086,Jun-21,KC498PP19N002606,장성어린이공원,장성어린이공원,14,관광명소
256398,Jun-21,KC498PP19N002619,쟁골공원,쟁골공원,14,관광명소
256567,Jun-21,KC498PP19N002630,점터공원,점터공원,14,관광명소
256601,Jun-21,KC498PP19N005414,정농통일공원,정농통일공원,14,관광명소
256957,Jun-21,CULTURE_001483,조광조선생묘,조광조선생묘,14,관광명소
257225,Jun-21,KC498PP19N006361,주례백양공원,주례백양공원,14,관광명소
258369,Jun-21,KC498PP19N003930,진하든솔공원,진하든솔공원,14,관광명소
259018,Jun-21,KC498PP19N002726,천호삼거리공원,천호삼거리공원,14,관광명소
259315,Jun-21,KC498PP19N002735,청룡근린공원,청룡근린공원,14,관광명소
259493,Jun-21,KC498PP19N003759,청주축구공원,청주축구공원,14,관광명소
259505,Jun-21,KC498PP19N007209,청천공원,청천공원,14,관광명소
259651,Jun-21,KC498PP19N001447,초록빛공원,초록빛공원,14,관광명소
259998,Jun-21,KC495PP19N002799,칠갑산까치내,칠갑산까치내,14,관광명소
260623,Jun-21,KC498PP19N002782,토당어린이공원,토당어린이공원,14,관광명소
260841,Jun-21,KC498PP19N002789,파랑공원,파랑공원,14,관광명소
261182,Jun-21,KC495PP19N016034,평화비소녀상,평화비소녀상,14,관광명소
261695,Jun-21,KC495PP19N014106,하류보유원지,하류보유원지,14,관광명소
262019,Jun-21,KC498PP19N002842,한누리공원,한누리공원,14,관광명소
262186,Jun-21,KC498PP19N005206,한솔뜰근린공원,한솔뜰근린공원,14,관광명소
262620,Jun-21,KC498PP19N004214,해솔어린이공원,해솔어린이공원,14,관광명소
262777,Jun-21,KC498PP19N007415,향기어린이공원,향기어린이공원,14,관광명소
262789,Jun-21,KC498PP19N006812,향나무공원,향나무공원,14,관광명소
262938,Jun-21,KC498PP19N005534,현화공원,현화공원,14,관광명소
263122,Jun-21,KC495PP19N026400,홀뫼해수욕장,홀뫼해수욕장,14,관광명소
263483,Jun-21,KC498PP19N003124,화장실문화공원,화장실문화공원,14,관광명소
264032,Jun-21,KC498PP19N005979,흐르네공원,흐르네공원,14,관광명소
264113,Jun-21,KC498PP19N004774,흥천공원,흥천공원,14,관광명소
228881,Jun-21,KC495PP19N026393,가는게해수욕장,가는게해수욕장,13,관광명소
228901,Jun-21,KC498PP19N000684,가락골어린이공원,가락골어린이공원,13,관광명소
228968,Jun-21,KC498PP19N000041,가리왕산국립공원,가리왕산국립공원,13,관광명소
229167,Jun-21,KC498PP19N001738,가족놀이공원,가족놀이공원,13,관광명소
229224,Jun-21,KC498PP19N001467,가촌어린이공원,가촌어린이공원,13,관광명소
229434,Jun-21,KC498PP19N005586,갈산어린이공원,갈산어린이공원,13,관광명소
229955,Jun-21,KC498PP19N006177,개포까치공원,개포까치공원,13,관광명소
230093,Jun-21,KC498PP19N000183,거인나라공원,거인나라공원,13,관광명소
230113,Jun-21,KC498PP19N003381,거제포로수용소테마파크,거제포로수용소테마파크,13,관광명소
230133,Jun-21,KC498PP19N000763,건강마당근린공원,건강마당근린공원,13,관광명소
230400,Jun-21,KC498PP19N000770,경인가로공원,경인가로공원,13,관광명소
230528,Jun-21,KC495PP19N020404,계남해변,계남해변,13,관광명소
232484,Jun-21,KC495PP19N001064,굿밧골계곡,굿밧골계곡,13,관광명소
233113,Jun-21,KC495PP19N035833,금창계곡,금창계곡,13,관광명소
233514,Jun-21,KC498PP19N001842,꽃님어린이공원,꽃님어린이공원,13,관광명소
233663,Jun-21,KC498PP19N003316,나드리공원,나드리공원,13,관광명소
233909,Jun-21,KC498PP19N001856,남경공원,남경공원,13,관광명소
234126,Jun-21,KC495PP19N020405,남양해변,남양해변,13,관광명소
234127,Jun-21,KC495PP19N000432,남양해수욕장,남양해수욕장,13,관광명소
235232,Jun-21,KC498PP19N001888,다비숲공원,다비숲공원,13,관광명소
258247,Jun-21,SAN_0656,진락산,진락산,13,관광명소
235778,Jun-21,KC498PP19N003728,대구선아양공원,대구선아양공원,13,관광명소
236466,Jun-21,KC498PP19N000508,덕동근린공원,덕동근린공원,13,관광명소
237204,Jun-21,KC498PP19N006305,돌곶이공원,돌곶이공원,13,관광명소
237266,Jun-21,KC498PP19N006988,돌안말공원,돌안말공원,13,관광명소
237532,Jun-21,KC498PP19N000476,동심공원,동심공원,13,관광명소
237637,Jun-21,KC498PP19N005890,동학기념공원,동학기념공원,13,관광명소
237749,Jun-21,KC498PP19N005882,두둑재공원,두둑재공원,13,관광명소
237803,Jun-21,KC498PP19N001675,두류공원체육공원,두류공원체육공원,13,관광명소
238122,Jun-21,KC498PP19N004690,들말공원,들말공원,13,관광명소
238902,Jun-21,KC498PP19N003340,맑은물공원,맑은물공원,13,관광명소
239187,Jun-21,KC498PP19N007646,먹골공원,먹골공원,13,관광명소
239528,Jun-21,KC498PP19N007265,모세미공원,모세미공원,13,관광명소
239555,Jun-21,CULTURE_001226,모전오층석탑,모전오층석탑,13,관광명소
239996,Jun-21,KC498PP19N007464,묵동공원,묵동공원,13,관광명소
240705,Jun-21,KC498PP19N002047,바르게살기공원,바르게살기공원,13,관광명소
241147,Jun-21,KC498PP19N005545,방아머리공원,방아머리공원,13,관광명소
241333,Jun-21,KC498PP19N008066,배수지체육공원,배수지체육공원,13,관광명소
241824,Jun-21,KC498PP19N002083,버드나무어린이공원,버드나무어린이공원,13,관광명소
242460,Jun-21,KC498PP19N002109,봉덕어린이공원,봉덕어린이공원,13,관광명소
242820,Jun-21,KC498PP19N006647,부산자연공원,부산자연공원,13,관광명소
243990,Jun-21,KC498PP19N002158,산성어린이공원,산성어린이공원,13,관광명소
244394,Jun-21,KC498PP19N001138,삼안공원,삼안공원,13,관광명소
244943,Jun-21,KC498PP19N005032,새나라공원,새나라공원,13,관광명소
244948,Jun-21,KC498PP19N004798,새들공원,새들공원,13,관광명소
244956,Jun-21,KC498PP19N004372,새뜸공원,새뜸공원,13,관광명소
245437,Jun-21,KC498PP19N005388,서린공원,서린공원,13,관광명소
245540,Jun-21,KC498PP19N005688,서신길공원,서신길공원,13,관광명소
245692,Jun-21,KC498PP19N004217,서창2지구공원,서창2지구공원,13,관광명소
245858,Jun-21,KC495PP19N013466,석룡산계곡유원지,석룡산계곡유원지,13,관광명소
245990,Jun-21,KC498PP19N003640,석탄더미에묻힌꿈,석탄더미에묻힌꿈,13,관광명소
246094,Jun-21,KC498PP19N003551,선부배수지체육공원,선부배수지체육공원,13,관광명소
246388,Jun-21,KC498PP19N007237,섬들공원,섬들공원,13,관광명소
246474,Jun-21,KC498PP19N007755,성라체육공원,성라체육공원,13,관광명소
246980,Jun-21,KC498PP19N000339,소방공원,소방공원,13,관광명소
247053,Jun-21,KC498PP19N004940,소원공원,소원공원,13,관광명소
247082,Jun-21,KC498PP19N001199,소중어린이공원,소중어린이공원,13,관광명소
247305,Jun-21,KC498PP19N003164,솔향기공원,솔향기공원,13,관광명소
247536,Jun-21,KC498PP19N008382,송지공원,송지공원,13,관광명소
247746,Jun-21,KC498PP19N002312,수락산자연공원,수락산자연공원,13,관광명소
248374,Jun-21,KC498PP19N003050,슬기공원,슬기공원,13,관광명소
248564,Jun-21,KC498PP19N003135,신가근린공원,신가근린공원,13,관광명소
248572,Jun-21,KC498PP19N002341,신갈중앙어린이공원,신갈중앙어린이공원,13,관광명소
248733,Jun-21,KC498PP19N008424,신명공원,신명공원,13,관광명소
249113,Jun-21,KC498PP19N003314,실학생태동산,실학생태동산,13,관광명소
249831,Jun-21,KC498PP19N005524,안터공원,안터공원,13,관광명소
249882,Jun-21,KC498PP19N000022,알천체육공원,알천체육공원,13,관광명소
249924,Jun-21,KC498PP19N007647,암산어린이공원,암산어린이공원,13,관광명소
250233,Jun-21,KC498PP19N003923,양재천생태공원,양재천생태공원,13,관광명소
250737,Jun-21,KC498PP19N005331,여울목공원,여울목공원,13,관광명소
251612,Jun-21,KC495PP19N033721,오남리팔현유원지,오남리팔현유원지,13,관광명소
251634,Jun-21,KC498PP19N002458,오누이공원,오누이공원,13,관광명소
252142,Jun-21,KC498PP19N003604,옥련쉼터,옥련쉼터,13,관광명소
252194,Jun-21,KC498PP19N002473,옥암근린공원,옥암근린공원,13,관광명소
252401,Jun-21,KC498PP19N006774,옹정소공원,옹정소공원,13,관광명소
252665,Jun-21,KC498PP19N002492,용강어린이공원,용강어린이공원,13,관광명소
252752,Jun-21,KC498PP19N006432,용답휴식공원,용답휴식공원,13,관광명소
253534,Jun-21,KC495PP19N013465,운암골유원지,운암골유원지,13,관광명소
253626,Jun-21,KC498PP19N002525,운천어린이공원,운천어린이공원,13,관광명소
254035,Jun-21,KC498PP19N002534,월계공원,월계공원,13,관광명소
254678,Jun-21,KC498PP19N006212,은개골역사공원,은개골역사공원,13,관광명소
255366,Jun-21,KC498PP19N002569,일몰공원,일몰공원,13,관광명소
255484,Jun-21,KC498PP19N008517,일출공원,일출공원,13,관광명소
255785,Jun-21,KC498PP19N007417,잔다리공원,잔다리공원,13,관광명소
256450,Jun-21,KC498PP19N002622,전곡마을마당공원,전곡마을마당공원,13,관광명소
257568,Jun-21,KC498PP19N001463,중동어린이공원,중동어린이공원,13,관광명소
257890,Jun-21,KC498PP19N004646,지게골어린이공원,지게골어린이공원,13,관광명소
258078,Jun-21,SAN_0652,지이망산,지이망산,13,관광명소
258126,Jun-21,KC498PP19N001605,직녀광장,직녀광장,13,관광명소
258291,Jun-21,KC495PP19N008038,진산해수욕장,진산해수욕장,13,관광명소
258423,Jun-21,SAN_0657,질운산,질운산,13,관광명소
258575,Jun-21,KC498PP19N004530,창우근린공원,창우근린공원,13,관광명소
258828,Jun-21,KC495PP19N014422,천성폭포,천성폭포,13,관광명소
259397,Jun-21,KC498PP19N002739,청솔어린이공원,청솔어린이공원,13,관광명소
259930,Jun-21,KC498PP19N002761,충효예공원,충효예공원,13,관광명소
260223,Jun-21,KC495PP19N020384,큰말해수욕장,큰말해수욕장,13,관광명소
260403,Jun-21,CULTURE_001208,탑리5층석탑,탑리5층석탑,13,관광명소
260420,Jun-21,KC498PP19N006190,태릉유아숲체험원,태릉유아숲체험원,13,관광명소
260580,Jun-21,KC498PP19N002777,태흥2리체육공원,태흥2리체육공원,13,관광명소
260631,Jun-21,KC498PP19N004266,토마토조각공원,토마토조각공원,13,관광명소
260716,Jun-21,KC495PP19N016006,통단해변,통단해변,13,관광명소
260890,Jun-21,KC498PP19N004447,판교제4호공원,판교제4호공원,13,관광명소
261328,Jun-21,KC498PP19N001879,푸른솔어린이공원,푸른솔어린이공원,13,관광명소
261437,Jun-21,KC498PP19N004345,풍영정천변길공원,풍영정천변길공원,13,관광명소
261582,Jun-21,KC495PP19N014038,하노계곡,하노계곡,13,관광명소
261791,Jun-21,KC498PP19N003464,하지석리체육공원,하지석리체육공원,13,관광명소
261796,Jun-21,KC498PP19N008258,하촌어린이공원,하촌어린이공원,13,관광명소
262268,Jun-21,KC498PP19N001362,한일공원,한일공원,13,관광명소
262602,Jun-21,KC495PP19N033809,해변랜드,해변랜드,13,관광명소
262935,Jun-21,KC498PP19N002876,현풍상리체육공원,현풍상리체육공원,13,관광명소
262972,Jun-21,KC498PP19N002878,혜림어린이공원,혜림어린이공원,13,관광명소
263150,Jun-21,KC498PP19N002889,홍도어린이공원,홍도어린이공원,13,관광명소
263203,Jun-21,CULTURE_001541,홍성신금성,홍성신금성,13,관광명소
263357,Jun-21,KC498PP19N007165,화성어린이공원,화성어린이공원,13,관광명소
263629,Jun-21,KC498PP19N005711,황금공원,황금공원,13,관광명소
263646,Jun-21,KC498PP19N001598,황등생활체육공원,황등생활체육공원,13,관광명소
263840,Jun-21,KC498PP19N008277,회태공원,회태공원,13,관광명소
229120,Jun-21,KC498PP19N006453,가야테마공원,가야테마공원,12,관광명소
229335,Jun-21,KC498PP19N001742,간촌공원,간촌공원,12,관광명소
229339,Jun-21,KC498PP19N002934,갈곡리공원,갈곡리공원,12,관광명소
229532,Jun-21,KC495PP19N033548,감악산유원지,감악산유원지,12,관광명소
229549,Jun-21,KC498PP19N004109,감천산림공원,감천산림공원,12,관광명소
229592,Jun-21,KC498PP19N000051,강나루공원,강나루공원,12,관광명소
229689,Jun-21,KC495PP19N014041,강산폭포,강산폭포,12,관광명소
229738,Jun-21,KC498PP19N005876,강재공원,강재공원,12,관광명소
229957,Jun-21,KC498PP19N001772,개포은행나무공원,개포은행나무공원,12,관광명소
230545,Jun-21,KC498PP19N005780,계륵공원,계륵공원,12,관광명소
231540,Jun-21,KC498PP19N002929,광림체육공원,광림체육공원,12,관광명소
232471,Jun-21,KC498PP19N000814,굴재공원,굴재공원,12,관광명소
232708,Jun-21,KC498PP19N000850,금강어린이공원,금강어린이공원,12,관광명소
232755,Jun-21,KC498PP19N004031,금구1어린이공원,금구1어린이공원,12,관광명소
233169,Jun-21,KC495PP19N026380,금호해수욕장,금호해수욕장,12,관광명소
233384,Jun-21,CULTURE_001464,김양묘,김양묘,12,관광명소
233516,Jun-21,KC498PP19N002949,꽃담공원,꽃담공원,12,관광명소
233731,Jun-21,KC495PP19N015943,나비앤더테마파크,나비앤더테마파크,12,관광명소
233860,Jun-21,KC498PP19N000356,난곡공원,난곡공원,12,관광명소
234525,Jun-21,KC498PP19N007382,너른들공원,너른들공원,12,관광명소
234706,Jun-21,KC495PP19N035791,노일유원지,노일유원지,12,관광명소
234793,Jun-21,KC498PP19N005117,논골새싹공원,논골새싹공원,12,관광명소
234958,Jun-21,KC498PP19N006680,느리울공원,느리울공원,12,관광명소
235180,Jun-21,SAN_0146,다락산,다락산,12,관광명소
235278,Jun-21,KC498PP19N000006,다솔공원,다솔공원,12,관광명소
235852,Jun-21,KC495PP19N015107,대둔산얼음계곡유원지,대둔산얼음계곡유원지,12,관광명소
235863,Jun-21,KC495PP19N032364,대륙폭포,대륙폭포,12,관광명소
236757,Jun-21,KC498PP19N006742,도곡목련공원,도곡목련공원,12,관광명소
236899,Jun-21,KC498PP19N008064,도림개휴양지,도림개휴양지,12,관광명소
237132,Jun-21,KC495PP19N015150,독박골계곡,독박골계곡,12,관광명소
238034,Jun-21,KC498PP19N004855,둔촌공원,둔촌공원,12,관광명소
238300,Jun-21,KC495PP19N020701,라이트랜드,라이트랜드,12,관광명소
238511,Jun-21,KC498PP19N004581,마산추산공원,마산추산공원,12,관광명소
238528,Jun-21,KC498PP19N008151,마안산공원,마안산공원,12,관광명소
238897,Jun-21,KC498PP19N004565,맑은뜰근린공원,맑은뜰근린공원,12,관광명소
238938,Jun-21,KC498PP19N004100,망덕공원,망덕공원,12,관광명소
239317,Jun-21,KC498PP19N006059,명륜공원,명륜공원,12,관광명소
239365,Jun-21,KC498PP19N001046,명수어린이공원,명수어린이공원,12,관광명소
239455,Jun-21,KC498PP19N006626,모곡공원,모곡공원,12,관광명소
239564,Jun-21,KC498PP19N002007,모통공원,모통공원,12,관광명소
239585,Jun-21,KC495PP19N033627,목골강변유원지,목골강변유원지,12,관광명소
239893,Jun-21,KC495PP19N015008,무우폭포,무우폭포,12,관광명소
240559,Jun-21,KC495PP19N015121,미폭폭포,미폭폭포,12,관광명소
241009,Jun-21,KC495PP19N020323,밤고을,밤고을,12,관광명소
241230,Jun-21,KC498PP19N000106,방축리체육공원,방축리체육공원,12,관광명소
241269,Jun-21,KC498PP19N001085,배꽃공원,배꽃공원,12,관광명소
241776,Jun-21,KC495PP19N014488,백학동계곡,백학동계곡,12,관광명소
242206,Jun-21,KC498PP19N002099,보골용머리공원,보골용머리공원,12,관광명소
242372,Jun-21,KC498PP19N008097,복용공원,복용공원,12,관광명소
242439,Jun-21,KC495PP19N026175,봉길대왕암해수욕장,봉길대왕암해수욕장,12,관광명소
242899,Jun-21,KC498PP19N006030,부용공원,부용공원,12,관광명소
243369,Jun-21,KC498PP19N000232,비비추공원,비비추공원,12,관광명소
243789,Jun-21,KC498PP19N005464,사재공원,사재공원,12,관광명소
243955,Jun-21,KC498PP19N004506,산빛공원,산빛공원,12,관광명소
244418,Jun-21,KC498PP19N001139,삼익공원,삼익공원,12,관광명소
244500,Jun-21,KC498PP19N001143,삼천체육소공원,삼천체육소공원,12,관광명소
244570,Jun-21,KC498PP19N008252,삼호어린이공원,삼호어린이공원,12,관광명소
245049,Jun-21,KC498PP19N003022,새소리어린이공원,새소리어린이공원,12,관광명소
245096,Jun-21,KC498PP19N006042,새재공원,새재공원,12,관광명소
245219,Jun-21,KC498PP19N001169,샛마을공원,샛마을공원,12,관광명소
245560,Jun-21,KC498PP19N002238,서운노송공원,서운노송공원,12,관광명소
246129,Jun-21,KC495PP19N016247,선시골계곡,선시골계곡,12,관광명소
246439,Jun-21,KC498PP19N000185,성당천체공원,성당천체공원,12,관광명소
246534,Jun-21,KC498PP19N002263,성삼어린이공원,성삼어린이공원,12,관광명소
246728,Jun-21,KC498PP19N002271,세일어린이공원,세일어린이공원,12,관광명소
246741,Jun-21,KC498PP19N002272,세천동체육공원,세천동체육공원,12,관광명소
247062,Jun-21,KC498PP19N002287,소정공원,소정공원,12,관광명소
247324,Jun-21,KC498PP19N002294,솟대어린이공원,솟대어린이공원,12,관광명소
247582,Jun-21,KC498PP19N008266,송탄어린이공원,송탄어린이공원,12,관광명소
248125,Jun-21,KC498PP19N003147,수지레스피아체육공원,수지레스피아체육공원,12,관광명소
